model,run_name,max_vocab_size,max_seq_len,embed_dim,num_filters,filter_sizes,dropout,batch_size,learning_rate,num_epochs,freeze_embeddings,train_accuracy,train_f1,val_accuracy,val_f1,test_accuracy,test_f1
TextCNN,bs32_do0.5,5000,64,50,50,"4,5,6",0.5,32,0.001,10,False,0.9044672526968849,0.8709261862020338,0.8713148750140118,0.8234710206381267,0.8691087395442746,0.8215997059930893
TextCNN,bs32_do0.65,5000,64,50,50,"4,5,6",0.65,32,0.001,10,False,0.8961515166396569,0.8598325183678882,0.8700818293913238,0.8224486392233045,0.8687626189789444,0.821463409845006
TextCNN,bs32_do0.8,5000,64,50,50,"4,5,6",0.8,32,0.001,10,False,0.8988197547840037,0.8642428709486283,0.8681762134289878,0.8212043844317055,0.8663397750216325,0.819296794949491
TextCNN,bs64_do0.5,5000,64,50,50,"4,5,6",0.5,64,0.001,10,False,0.9163188135343515,0.8872139343391616,0.8701939244479319,0.821618446389384,0.8688779925007211,0.8212410185014832
TextCNN,bs64_do0.65,5000,64,50,50,"4,5,6",0.65,64,0.001,10,False,0.9066444040661985,0.8738444275561396,0.8692971639950678,0.8218032666158948,0.8681857513700606,0.8207411815400398
TextCNN,bs64_do0.8,5000,64,50,50,"4,5,6",0.8,64,0.001,10,False,0.8996709718607278,0.8641748090789291,0.8698576392781079,0.8225975906710333,0.8677242572829535,0.8198932603578014
TextCNN,bs128_do0.5,5000,64,50,50,"4,5,6",0.5,128,0.001,10,False,0.9230630719114734,0.8979666778258591,0.8706423046743639,0.826578398838652,0.8691087395442746,0.8248874893614956
TextCNN,bs128_do0.65,5000,64,50,50,"4,5,6",0.65,128,0.001,10,False,0.8950220170570806,0.8584921289895006,0.8691850689384598,0.8221960706766502,0.8675511970002885,0.8199876689184786
TextCNN,bs128_do0.8,5000,64,50,50,"4,5,6",0.8,128,0.001,10,False,0.8861497159881484,0.8468228052218153,0.8689608788252438,0.8217165999780084,0.8621863282376695,0.8138082440206604
TextCNN,bs32_do0.5_lr0.0005_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.5,32,0.0005,10,False,0.9052857306552734,0.872910480452089,0.8713148750140118,0.8263568743139964,0.869800980674935,0.8246980895487104
TextCNN,bs32_do0.5_lr0.0005_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.5,32,0.0005,10,False,0.9006858845291297,0.8655120355032393,0.8706423046743639,0.8233668463756393,0.8684741851745025,0.8211014695238094
TextCNN,bs32_do0.5_lr0.0005_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.5,32,0.0005,10,False,0.896004190607147,0.8615245915082511,0.8720995404102679,0.8273858851459339,0.8692241130660513,0.8252098326193028
TextCNN,bs32_do0.5_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.5,32,0.0005,10,False,0.9352256543731278,0.913850679921954,0.8714269700706199,0.8259538640027618,0.8706662820882607,0.8260753902981323
TextCNN,bs32_do0.5_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.5,32,0.001,10,False,0.9108513807723158,0.8799722426135143,0.8688487837686358,0.8212212001709244,0.8701471012402654,0.8236440728509562
TextCNN,bs32_do0.5_lr0.001_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.5,32,0.001,10,False,0.9140761839283668,0.8849368608745873,0.8716511601838359,0.8257423817509819,0.868704932218056,0.8218220419424457
